Name of Membranes,Type of Membranes,NAME of TrOCs,SMILEs,Pure water flux (L·m-2·h-1),Pressure (bar),pH,Temperature (oC),Filtration duration (h),TrOC concentration (mg/L),MW (Da),MWCO (Da),Min projection (nm),Max projection (nm),Molecular radius (nm),Pore radius (nm),pKa1 ,Zeta potential (mV),log Kow,Contact angle (°),Molecular charge,Charge product,log D ,TrOC Rejection (%),Reference
NF,NF,Ciprofloxacin,OC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O,113.1,15.0,7.0,20.0,0.5,10.0,331.347,330,0.502,0.748,0.3689424368716731,0.43,6.16,-5.48,0.28,53.8,0.7009062548873292,-3.840966276782564,-1.96689089734763,97.2,Effect of water matrices on removal of veterinary pharmaceuticals by nanofiltration and reverse osmosis membranes
NF,NF,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,113.1,15.0,7.0,20.0,0.5,10.0,392.467,330,0.486,0.743,0.4409415966246648,0.43,12.13,-5.48,1.83,53.8,-7.413047459329147e-06,4.062350007712373e-05,1.83,100.0,Effect of water matrices on removal of veterinary pharmaceuticals by nanofiltration and reverse osmosis membranes
NF270,NF,Sulfamethoxazole,Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,228.0,15.0,7.0,20.0,0.5,10.0,253.283,305,0.54,0.588,0.3153427582941809,0.42,1.6,-42.7,0.89,73.16,-1.859097133559606,79.3834476029952,-0.1689132136423285,15.4,Effect of water matrices on removal of veterinary pharmaceuticals by nanofiltration and reverse osmosis membranes
NF270,NF,Ciprofloxacin,OC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O,228.0,15.0,7.0,20.0,0.5,10.0,331.347,305,0.502,0.748,0.3689424368716731,0.42,6.16,-42.7,0.28,73.16,0.7009062548873292,-29.92869708368896,-1.96689089734763,100.0,Effect of water matrices on removal of veterinary pharmaceuticals by nanofiltration and reverse osmosis membranes
NF270,NF,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,228.0,15.0,7.0,20.0,0.5,10.0,392.467,305,0.486,0.743,0.4409415966246648,0.42,12.13,-42.7,1.83,73.16,-7.413047459329147e-06,0.0003165371265133546,1.83,100.0,Effect of water matrices on removal of veterinary pharmaceuticals by nanofiltration and reverse osmosis membranes
NF90,NF,Sulfamethoxazole,Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,127.2,15.0,7.0,20.0,0.5,10.0,253.283,100,0.54,0.588,0.3153427582941809,0.34,1.6,-27.29,0.89,54.1,-1.859097133559606,50.73476077484166,-0.1689132136423285,97.2,Effect of water matrices on removal of veterinary pharmaceuticals by nanofiltration and reverse osmosis membranes
NF90,NF,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,127.2,15.0,7.0,20.0,0.5,10.0,392.467,100,0.486,0.743,0.4409415966246648,0.34,12.13,-27.29,1.83,54.1,-7.413047459329147e-06,0.0002023020651650924,1.83,99.4,Effect of water matrices on removal of veterinary pharmaceuticals by nanofiltration and reverse osmosis membranes
NF90,NF,Ciprofloxacin,OC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O,127.2,15.0,7.0,20.0,0.5,10.0,331.347,100,0.502,0.748,0.3689424368716731,0.34,6.16,-27.29,0.28,54.1,0.7009062548873292,-19.12773169587521,-1.96689089734763,100.0,Effect of water matrices on removal of veterinary pharmaceuticals by nanofiltration and reverse osmosis membranes
XLE,RO,Sulfamethoxazole,Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,129.0,15.0,7.0,20.0,0.5,10.0,253.283,175,0.54,0.588,0.3153427582941809,0.3,1.6,-33.0,0.89,65.0,-1.859097133559606,61.35020540746702,-0.1689132136423285,98.9,Effect of water matrices on removal of veterinary pharmaceuticals by nanofiltration and reverse osmosis membranes
XLE,RO,Ciprofloxacin,OC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O,129.0,15.0,7.0,20.0,0.5,10.0,331.347,175,0.502,0.748,0.3689424368716731,0.3,6.16,-33.0,0.28,65.0,0.7009062548873292,-23.12990641128186,-1.96689089734763,100.0,Effect of water matrices on removal of veterinary pharmaceuticals by nanofiltration and reverse osmosis membranes
XLE,RO,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,129.0,15.0,7.0,20.0,0.5,10.0,392.467,175,0.486,0.743,0.4409415966246648,0.3,12.13,-33.0,1.83,65.0,-7.413047459329147e-06,0.0002446305661578619,1.83,100.0,Effect of water matrices on removal of veterinary pharmaceuticals by nanofiltration and reverse osmosis membranes
NF270,NF,Caffeine,Cn1cnc2N(C)C(=O)N(C)C(=O)c12,51.68,3.4,7.0,25.0,0.5,0.1,194.193999999999,330,0.4440000000000001,0.503,0.3016073766829081,0.42,10.4,-42.7,-0.07,73.16,-0.0003979487443048762,0.01699241138181821,-0.07,77.0,Effects of Sorption on the Rejection of Trace Organic Contaminants During Nanofiltration
NF270,NF,Sulfamethoxazole,Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,51.68,3.4,7.0,25.0,0.5,0.1,253.283,330,0.54,0.588,0.3153427582941809,0.42,1.6,-42.7,0.89,73.16,-1.859097133559606,79.3834476029952,-0.1689132136423285,87.0,Effects of Sorption on the Rejection of Trace Organic Contaminants During Nanofiltration
NF270,NF,Carbamazepine,NC(=O)N1c2ccccc2C=Cc3ccccc13,104.88,6.9,8.0,25.0,24.0,0.8,236.274,330,0.4480000000000001,0.576,0.3334516559578687,0.42,13.9,-33.0,2.45,73.16,0.0,0.0,2.45,36.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF270,NF,Ibuprofen,CC(C)Cc1ccc(cc1)C(C)C(O)=O,104.88,6.9,3.0,25.0,24.0,0.8,206.284999999999,180,0.378,0.659,0.3727263864585965,0.42,5.2,-27.29,3.97,73.16,-0.006270012341433834,0.1711086367977293,3.949656822851334,21.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF270,NF,Ibuprofen,CC(C)Cc1ccc(cc1)C(C)C(O)=O,104.88,6.9,5.0,25.0,24.0,0.8,206.284999999999,330,0.378,0.659,0.3727263864585965,0.42,5.2,-33.0,3.97,73.16,-0.3868631798468569,12.76648493494628,2.714814878925577,84.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF270,NF,Ibuprofen,CC(C)Cc1ccc(cc1)C(C)C(O)=O,104.88,6.9,8.0,25.0,24.0,0.8,206.284999999999,96,0.378,0.659,0.3727263864585965,0.42,5.2,-42.7,3.97,73.16,-0.9984176147191982,42.63243214850976,0.7306146051163545,90.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF270,NF,Sulfadiazine,Nc1ccc(cc1)[S](=O)(=O)Nc2ncccn2,104.88,6.9,3.0,25.0,24.0,0.8,250.283,330,0.453,0.612,0.3093115947296739,0.42,6.36,-33.0,-0.09,73.16,-0.0004363253693084541,0.01439873718717899,-0.09,56.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF270,NF,Sulfadiazine,Nc1ccc(cc1)[S](=O)(=O)Nc2ncccn2,104.88,6.9,5.0,25.0,24.0,0.8,250.283,96,0.453,0.612,0.3093115947296739,0.42,6.36,-42.7,-0.09,73.16,-0.04182581996298938,1.785962512419647,-0.09,64.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF270,NF,Sulfadiazine,Nc1ccc(cc1)[S](=O)(=O)Nc2ncccn2,104.88,6.9,8.0,25.0,24.0,0.8,250.283,180,0.453,0.612,0.3093115947296739,0.42,6.36,-27.29,-0.09,73.16,-0.9776043775428295,26.67882346314381,-0.09,78.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF270,NF,Sulfadiazine,Nc1ccc(cc1)[S](=O)(=O)Nc2ncccn2,104.88,6.9,10.0,25.0,24.0,0.8,250.283,330,0.453,0.612,0.3093115947296739,0.42,6.36,-33.0,-0.09,73.16,-0.9997709657034494,32.99244186821383,-0.09,92.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF270,NF,Sulfamethazine,Cc1cc(C)nc(N[S](=O)(=O)c2ccc(N)cc2)n1,104.88,6.9,3.0,25.0,24.0,0.8,278.337,180,0.49,0.704,0.3369726188920903,0.42,2.65,-27.29,0.89,73.16,0.9998773842322598,-27.28665381569837,0.89,88.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF270,NF,Sulfamethazine,Cc1cc(C)nc(N[S](=O)(=O)c2ccc(N)cc2)n1,104.88,6.9,5.0,25.0,24.0,0.8,278.337,330,0.49,0.704,0.3369726188920903,0.42,2.65,-33.0,0.89,73.16,0.3317840594619896,-10.94887396224566,0.89,89.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF270,NF,Sulfamethazine,Cc1cc(C)nc(N[S](=O)(=O)c2ccc(N)cc2)n1,104.88,6.9,8.0,25.0,24.0,0.8,278.337,96,0.49,0.704,0.3369726188920903,0.42,2.65,-42.7,0.89,73.16,-0.9999915426941004,42.69963887303809,0.89,70.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF270,NF,Sulfamethazine,Cc1cc(C)nc(N[S](=O)(=O)c2ccc(N)cc2)n1,104.88,6.9,10.0,25.0,24.0,0.8,278.337,180,0.49,0.704,0.3369726188920903,0.42,2.65,-27.29,0.89,73.16,-0.9999999549325904,27.28999877011039,0.89,92.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF270,NF,Sulfamethoxazole,Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,104.88,6.9,3.0,25.0,24.0,0.8,253.283,96,0.54,0.588,0.3153427582941809,0.42,1.6,-42.7,0.89,73.16,0.03629416834312475,-1.549760988251427,0.9106726016316897,23.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF270,NF,Triclosan,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,104.88,6.9,3.0,25.0,24.0,0.8,289.544999999999,330,0.417,0.655,0.3336369670933355,0.42,7.9,-33.0,4.76,73.16,-1.258909563061765e-05,0.0004154401558103824,0.0,60.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF270,NF,Sulfamethoxazole,Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,104.88,6.9,5.0,25.0,24.0,0.8,253.283,180,0.54,0.588,0.3153427582941809,0.42,1.6,-27.29,0.89,73.16,-0.1936095614700644,5.283604932518056,0.7797229632452798,53.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF270,NF,Triclosan,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,104.88,6.9,5.0,25.0,24.0,0.8,289.544999999999,96,0.417,0.655,0.3336369670933355,0.42,7.9,-42.7,4.76,73.16,-0.001257342511355291,0.05368852523487092,0.0,62.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF270,NF,Triclosan,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,104.88,6.9,8.0,25.0,24.0,0.8,289.544999999999,180,0.417,0.655,0.3336369670933355,0.42,7.9,-27.29,4.76,73.16,-0.5573116337622925,15.20903448537296,0.0,38.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF270,NF,Sulfamethoxazole,Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,104.88,6.9,8.0,25.0,24.0,0.8,253.283,330,0.54,0.588,0.3153427582941809,0.42,1.6,-33.0,0.89,73.16,-1.985064226823186,65.50711948516515,-0.2406621379632018,86.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF270,NF,Triclosan,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,104.88,6.9,10.0,25.0,24.0,0.8,289.544999999999,330,0.417,0.655,0.3336369670933355,0.42,7.9,-33.0,4.76,73.16,-0.9921193161496697,32.7399374329391,0.0,44.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF270,NF,Sulfamethoxazole,Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,104.88,6.9,10.0,25.0,24.0,0.8,253.283,96,0.54,0.588,0.3153427582941809,0.42,1.6,-42.7,0.89,73.16,-1.99984965387623,85.39358022051502,-0.2490836904432677,90.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF90,NF,Carbamazepine,NC(=O)N1c2ccccc2C=Cc3ccccc13,58.51200000000001,6.9,8.0,25.0,24.0,0.8,236.274,180,0.4480000000000001,0.576,0.3334516559578687,0.34,13.9,-27.29,2.45,54.1,0.0,0.0,2.45,68.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
XLE,RO,Carbamazepine,NC(=O)N1c2ccccc2C=Cc3ccccc13,59.34,6.9,8.0,25.0,24.0,0.8,236.274,330,0.4480000000000001,0.576,0.3334516559578687,0.3,13.9,-33.0,2.45,65.0,0.0,0.0,2.45,82.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF90,NF,Ibuprofen,CC(C)Cc1ccc(cc1)C(C)C(O)=O,58.51200000000001,6.9,3.0,25.0,24.0,0.8,206.284999999999,96,0.378,0.659,0.3727263864585965,0.34,5.2,-42.7,3.97,54.1,-0.006270012341433834,0.2677295269792247,3.949656822851334,65.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF90,NF,Ibuprofen,CC(C)Cc1ccc(cc1)C(C)C(O)=O,58.51200000000001,6.9,5.0,25.0,24.0,0.8,206.284999999999,180,0.378,0.659,0.3727263864585965,0.34,5.2,-27.29,3.97,54.1,-0.3868631798468569,10.55749617802072,2.714814878925577,75.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF90,NF,Ibuprofen,CC(C)Cc1ccc(cc1)C(C)C(O)=O,58.51200000000001,6.9,8.0,25.0,24.0,0.8,206.284999999999,96,0.378,0.659,0.3727263864585965,0.34,5.2,-42.7,3.97,54.1,-0.9984176147191982,42.63243214850976,0.7306146051163545,77.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
XLE,RO,Ibuprofen,CC(C)Cc1ccc(cc1)C(C)C(O)=O,59.34,6.9,3.0,25.0,24.0,0.8,206.284999999999,180,0.378,0.659,0.3727263864585965,0.3,5.2,-27.29,3.97,65.0,-0.006270012341433834,0.1711086367977293,3.949656822851334,95.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
XLE,RO,Ibuprofen,CC(C)Cc1ccc(cc1)C(C)C(O)=O,59.34,6.9,5.0,25.0,24.0,0.8,206.284999999999,330,0.378,0.659,0.3727263864585965,0.3,5.2,-33.0,3.97,65.0,-0.3868631798468569,12.76648493494628,2.714814878925577,93.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
XLE,RO,Ibuprofen,CC(C)Cc1ccc(cc1)C(C)C(O)=O,59.34,6.9,8.0,25.0,24.0,0.8,206.284999999999,96,0.378,0.659,0.3727263864585965,0.3,5.2,-42.7,3.97,65.0,-0.9984176147191982,42.63243214850976,0.7306146051163545,89.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF90,NF,Sulfadiazine,Nc1ccc(cc1)[S](=O)(=O)Nc2ncccn2,58.51200000000001,6.9,3.0,25.0,24.0,0.8,250.283,180,0.453,0.612,0.3093115947296739,0.34,6.36,-27.29,-0.09,54.1,-0.0004363253693084541,0.01190731932842771,-0.09,75.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF90,NF,Sulfadiazine,Nc1ccc(cc1)[S](=O)(=O)Nc2ncccn2,58.51200000000001,6.9,5.0,25.0,24.0,0.8,250.283,96,0.453,0.612,0.3093115947296739,0.34,6.36,-42.7,-0.09,54.1,-0.04182581996298938,1.785962512419647,-0.09,75.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF90,NF,Sulfadiazine,Nc1ccc(cc1)[S](=O)(=O)Nc2ncccn2,58.51200000000001,6.9,8.0,25.0,24.0,0.8,250.283,96,0.453,0.612,0.3093115947296739,0.34,6.36,-42.7,-0.09,54.1,-0.9776043775428295,41.74370692107882,-0.09,78.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF90,NF,Sulfadiazine,Nc1ccc(cc1)[S](=O)(=O)Nc2ncccn2,58.51200000000001,6.9,10.0,25.0,24.0,0.8,250.283,180,0.453,0.612,0.3093115947296739,0.34,6.36,-27.29,-0.09,54.1,-0.9997709657034494,27.28374965404713,-0.09,96.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
XLE,RO,Sulfadiazine,Nc1ccc(cc1)[S](=O)(=O)Nc2ncccn2,59.34,6.9,3.0,25.0,24.0,0.8,250.283,330,0.453,0.612,0.3093115947296739,0.3,6.36,-33.0,-0.09,65.0,-0.0004363253693084541,0.01439873718717899,-0.09,96.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
XLE,RO,Sulfadiazine,Nc1ccc(cc1)[S](=O)(=O)Nc2ncccn2,59.34,6.9,5.0,25.0,24.0,0.8,250.283,96,0.453,0.612,0.3093115947296739,0.3,6.36,-42.7,-0.09,65.0,-0.04182581996298938,1.785962512419647,-0.09,94.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
XLE,RO,Sulfadiazine,Nc1ccc(cc1)[S](=O)(=O)Nc2ncccn2,59.34,6.9,8.0,25.0,24.0,0.8,250.283,180,0.453,0.612,0.3093115947296739,0.3,6.36,-27.29,-0.09,65.0,-0.9776043775428295,26.67882346314381,-0.09,89.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
XLE,RO,Sulfadiazine,Nc1ccc(cc1)[S](=O)(=O)Nc2ncccn2,59.34,6.9,10.0,25.0,24.0,0.8,250.283,330,0.453,0.612,0.3093115947296739,0.3,6.36,-33.0,-0.09,65.0,-0.9997709657034494,32.99244186821383,-0.09,100.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF90,NF,Sulfamethazine,Cc1cc(C)nc(N[S](=O)(=O)c2ccc(N)cc2)n1,58.51200000000001,6.9,3.0,25.0,24.0,0.8,278.337,180,0.49,0.704,0.3369726188920903,0.34,2.65,-27.29,0.89,54.1,0.9998773842322598,-27.28665381569837,0.89,75.5,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF90,NF,Sulfamethazine,Cc1cc(C)nc(N[S](=O)(=O)c2ccc(N)cc2)n1,58.51200000000001,6.9,5.0,25.0,24.0,0.8,278.337,330,0.49,0.704,0.3369726188920903,0.34,2.65,-33.0,0.89,54.1,0.3317840594619896,-10.94887396224566,0.89,74.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF90,NF,Sulfamethazine,Cc1cc(C)nc(N[S](=O)(=O)c2ccc(N)cc2)n1,58.51200000000001,6.9,8.0,25.0,24.0,0.8,278.337,96,0.49,0.704,0.3369726188920903,0.34,2.65,-42.7,0.89,54.1,-0.9999915426941004,42.69963887303809,0.89,76.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF90,NF,Sulfamethazine,Cc1cc(C)nc(N[S](=O)(=O)c2ccc(N)cc2)n1,58.51200000000001,6.9,10.0,25.0,24.0,0.8,278.337,180,0.49,0.704,0.3369726188920903,0.34,2.65,-27.29,0.89,54.1,-0.9999999549325904,27.28999877011039,0.89,100.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
XLE,RO,Sulfamethazine,Cc1cc(C)nc(N[S](=O)(=O)c2ccc(N)cc2)n1,59.34,6.9,3.0,25.0,24.0,0.8,278.337,180,0.49,0.704,0.3369726188920903,0.3,2.65,-27.29,0.89,65.0,0.9998773842322598,-27.28665381569837,0.89,96.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
XLE,RO,Sulfamethazine,Cc1cc(C)nc(N[S](=O)(=O)c2ccc(N)cc2)n1,59.34,6.9,5.0,25.0,24.0,0.8,278.337,330,0.49,0.704,0.3369726188920903,0.3,2.65,-33.0,0.89,65.0,0.3317840594619896,-10.94887396224566,0.89,93.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
XLE,RO,Sulfamethazine,Cc1cc(C)nc(N[S](=O)(=O)c2ccc(N)cc2)n1,59.34,6.9,8.0,25.0,24.0,0.8,278.337,96,0.49,0.704,0.3369726188920903,0.3,2.65,-42.7,0.89,65.0,-0.9999915426941004,42.69963887303809,0.89,87.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
XLE,RO,Sulfamethazine,Cc1cc(C)nc(N[S](=O)(=O)c2ccc(N)cc2)n1,59.34,6.9,10.0,25.0,24.0,0.8,278.337,180,0.49,0.704,0.3369726188920903,0.3,2.65,-27.29,0.89,65.0,-0.9999999549325904,27.28999877011039,0.89,99.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF90,NF,Sulfamethoxazole,Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,58.51200000000001,6.9,3.0,25.0,24.0,0.8,253.283,96,0.54,0.588,0.3153427582941809,0.34,1.6,-42.7,0.89,54.1,0.03629416834312475,-1.549760988251427,0.9106726016316897,70.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF90,NF,Sulfamethoxazole,Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,58.51200000000001,6.9,5.0,25.0,24.0,0.8,253.283,180,0.54,0.588,0.3153427582941809,0.34,1.6,-27.29,0.89,54.1,-0.1936095614700644,5.283604932518056,0.7797229632452798,76.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF90,NF,Sulfamethoxazole,Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,58.51200000000001,6.9,8.0,25.0,24.0,0.8,253.283,330,0.54,0.588,0.3153427582941809,0.34,1.6,-33.0,0.89,54.1,-1.985064226823186,65.50711948516515,-0.2406621379632018,79.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF90,NF,Sulfamethoxazole,Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,58.51200000000001,6.9,10.0,25.0,24.0,0.8,253.283,96,0.54,0.588,0.3153427582941809,0.34,1.6,-42.7,0.89,54.1,-1.99984965387623,85.39358022051502,-0.2490836904432677,96.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
XLE,RO,Sulfamethoxazole,Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,59.34,6.9,3.0,25.0,24.0,0.8,253.283,96,0.54,0.588,0.3153427582941809,0.3,1.6,-42.7,0.89,65.0,0.03629416834312475,-1.549760988251427,0.9106726016316897,95.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
XLE,RO,Sulfamethoxazole,Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,59.34,6.9,5.0,25.0,24.0,0.8,253.283,180,0.54,0.588,0.3153427582941809,0.3,1.6,-27.29,0.89,65.0,-0.1936095614700644,5.283604932518056,0.7797229632452798,94.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
XLE,RO,Sulfamethoxazole,Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,59.34,6.9,8.0,25.0,24.0,0.8,253.283,330,0.54,0.588,0.3153427582941809,0.3,1.6,-33.0,0.89,65.0,-1.985064226823186,65.50711948516515,-0.2406621379632018,90.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
XLE,RO,Sulfamethoxazole,Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,59.34,6.9,10.0,25.0,24.0,0.8,253.283,96,0.54,0.588,0.3153427582941809,0.3,1.6,-42.7,0.89,65.0,-1.99984965387623,85.39358022051502,-0.2490836904432677,100.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
NF90,NF,Triclosan,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,58.51200000000001,6.9,3.0,25.0,24.0,0.8,289.544999999999,330,0.417,0.655,0.3336369670933355,0.34,7.9,-33.0,4.76,54.1,-1.258909563061765e-05,0.0004154401558103824,0.0,75.0,Elucidating the Rejection Mechanisms of PPCPs by Nanoﬁltration and Reverse Osmosis Membranes 
