Name of Membranes,Type of Membranes,NAME of TrOCs,Pure water flux            (L·m-2·h-1),Pressure (bar),pH,Temperature (oC),Filtration duration (h),TrOC concentration (mg/L),Cross-flow velocity   (cm·s-1),MW (Da),MWCO (Da),Min projection (nm),Max projection (nm),Molecular radius (nm),Pore radius (nm),pKa1 ,pKa2,Zeta potential (mV),log Kow,Contact angle (°),ɸ,Molecular charge,Charge product,log D ,TrOC Rejection (%),Data group,Reference
ESPA1,RO,Sulfamethazine,15.498,5.0,7.0,25.0,0.5,0.02,33.55,278.337,175,0.49000000000000005,0.704,0.33697261889209035,,2.65,7.65,-27.29,0.89,22.6,,-0.9995563875055626,27.277893815026804,0.89,95.6052,234.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
ESPA1,RO,Sulfamethoxazole,15.498,5.0,7.0,25.0,24.0,0.02,33.55,253.283,175,0.54,0.588,0.3153427582941809,,1.6,5.7,-27.29,0.89,22.6,,-1.8590971335596065,50.73476077484166,-0.16891321364232847,96.0165,234.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
ESPA1,RO,Sulfamethoxazole,15.498,5.0,7.0,25.0,0.5,0.02,33.55,253.283,175,0.54,0.588,0.3153427582941809,,1.6,5.7,-27.29,0.89,22.6,,-1.8590971335596065,50.73476077484166,-0.16891321364232847,96.2276,234.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
ESPA1,RO,Indomethacin,15.498,5.0,7.0,25.0,24.0,0.02,33.55,357.793,175,0.524,0.8539999999999999,0.40615816997435206,,4.5,,-27.29,4.27,22.6,,-0.9968476908167399,27.20397348238883,1.454273330286334,97.0719,234.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
ESPA1,RO,Nalidixic acid,15.498,5.0,7.0,25.0,24.0,0.02,33.55,232.238999999999,175,0.516,0.636,0.32025638719070443,,6.01,,-27.29,1.59,22.6,,-0.9071699361527149,24.75666755760759,0.9946735597791301,97.3948,234.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
ESPA1,RO,Nizatidine,15.498,5.0,7.0,25.0,0.5,0.02,33.55,331.467,175,0.497,0.93,0.41187957623591204,,,7.31,-27.29,1.1,22.6,,0.6712405808158316,-18.318155450464044,1.0178343158970802,97.6942,234.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
ESPA1,RO,Glucose,15.498,5.0,7.0,25.0,12.0,10.0,,180.156,330,0.4,0.48,0.2515616313767203,,12.45,,-13.79,-3.24,26.8,,-3.5481213031263073e-06,4.8928592770111774e-05,-3.24,98.8258,234.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
ESPA1,RO,Propanolol,15.498,5.0,7.0,25.0,24.0,0.02,33.55,294.802,175,0.466,0.741,0.4143107346896919,,,9.53,-27.29,3.48,22.6,,0.9970574747809099,-27.20969848677103,0.6761204636410381,98.8471,234.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
ESPA1,RO,Metoprolol,15.498,5.0,7.0,25.0,0.5,0.02,33.55,267.368999999999,175,0.43899999999999995,1.0070000000000001,0.4057420132561651,,,9.56,-27.29,1.88,22.6,,0.9972533362368368,-27.215043545903274,-0.728501937152191,98.8506,234.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
ESPA1,RO,Roxithromycin,15.498,5.0,7.0,25.0,24.0,0.02,33.55,837.057999999999,175,0.9119999999999999,1.083,0.7177130859539779,,,9.27,-27.29,3.73,22.6,,0.9946583682969876,-27.14422687082479,1.941941928835152,99.9135,234.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
ESPA1,RO,Nalidixic acid,15.498,5.0,7.0,25.0,0.5,0.02,33.55,232.238999999999,175,0.516,0.636,0.32025638719070443,,6.01,,-27.29,1.59,22.6,,-0.9071699361527149,24.75666755760759,0.9946735597791301,99.9685,234.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
ESPA1,RO,Sulpiride,15.498,5.0,7.0,25.0,0.5,0.02,33.55,341.433,175,0.5519999999999999,0.714,0.40194252744592934,,,9.12,-27.29,0.57,22.6,,0.992471335013991,-27.084542732531812,-1.5844763200003373,99.9761,234.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
ESPA1,RO,Propanolol,15.498,5.0,7.0,25.0,0.5,0.02,33.55,294.802,175,0.466,0.741,0.4143107346896919,,,9.53,-27.29,3.48,22.6,,0.9970574747809099,-27.20969848677103,0.6761204636410381,99.9862,234.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
ESPA1,RO,Roxithromycin,15.498,5.0,7.0,25.0,0.5,0.02,33.55,837.057999999999,175,0.9119999999999999,1.083,0.7177130859539779,,,9.27,-27.29,3.73,22.6,,0.9946583682969876,-27.14422687082479,1.941941928835152,99.9977,234.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
ESPA1,RO,Naproxen,15.498,5.0,7.0,25.0,0.5,0.02,33.55,230.262999999999,175,0.392,0.73,0.33244899602012684,,4.84,2.74,-27.29,3.18,22.6,,-0.9931284718841809,27.102475997719296,1.09862278971032,100.0,234.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
ESPA1,RO,Naproxen,15.498,5.0,7.0,25.0,24.0,0.02,33.55,230.262999999999,175,0.392,0.73,0.33244899602012684,,4.84,2.74,-27.29,3.18,22.6,,-0.9931284718841809,27.102475997719296,1.09862278971032,100.0,234.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
ESPA1,RO,Norfloxacin,15.498,5.0,7.0,25.0,0.5,0.02,33.55,319.336,175,0.516,0.744,0.3854363846657497,,6.34,8.75,-27.29,-1.03,22.6,,0.8359071041684609,-22.8119048727573,-3.1378030081271744,100.0,234.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
ESPA1,RO,Norfloxacin,15.498,5.0,7.0,25.0,24.0,0.02,33.55,319.336,175,0.516,0.744,0.3854363846657497,,6.34,8.75,-27.29,-1.03,22.6,,0.8359071041684609,-22.8119048727573,-3.1378030081271744,100.0,234.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
ESPA1,RO,Indomethacin,15.498,5.0,7.0,25.0,0.5,0.02,33.55,357.793,175,0.524,0.8539999999999999,0.40615816997435206,,4.5,,-27.29,4.27,22.6,,-0.9968476908167399,27.20397348238883,1.454273330286334,100.0,234.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
ESPA1,RO,Glucose,23.247000000000003,7.5,7.0,25.0,12.0,10.0,,180.156,330,0.4,0.48,0.2515616313767203,,12.45,,-13.79,-3.24,26.8,,-3.5481213031263073e-06,4.8928592770111774e-05,-3.24,100.0,234.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
ESPA1,RO,Glucose,27.896400000000003,9.0,7.0,25.0,12.0,10.0,,180.156,330,0.4,0.48,0.2515616313767203,,12.45,,-13.79,-3.24,26.8,,-3.5481213031263073e-06,4.8928592770111774e-05,-3.24,100.0,234.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
ESPA1,RO,Glucose,37.1952,12.0,7.0,25.0,12.0,10.0,,180.156,330,0.4,0.48,0.2515616313767203,,12.45,,-13.79,-3.24,26.8,,-3.5481213031263073e-06,4.8928592770111774e-05,-3.24,100.0,237.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Ampicillin,76.0,5.0,7.0,25.0,0.5,0.02,33.55,349.412,330,0.449,0.794,0.38870974624140536,0.42,2.5,7.3,-13.79,1.35,31.3,0.005550340024247413,-0.9998422007010169,13.787823947667022,-2.2088090863131176,81.423,237.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Carbamazepine,76.0,5.0,7.0,25.0,0.5,0.02,33.55,236.274,330,0.44800000000000006,0.576,0.33345165595786874,0.42,13.9,,-13.79,2.45,31.3,0.04246380870994964,0.0,0.0,2.45,87.113,237.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Carbamazepine,76.0,5.0,7.0,25.0,24.0,0.02,33.55,236.274,330,0.44800000000000006,0.576,0.33345165595786874,0.42,13.9,,-13.79,2.45,31.3,0.04246380870994964,0.0,0.0,2.45,87.782,237.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Diltiazem,76.0,5.0,7.0,25.0,24.0,0.02,33.55,414.527,200,0.613,0.85,0.46854672713460255,0.42,,8.06,-42.7,2.7,31.3,-0.013360457570757111,0.9198816569709808,-39.27894675266088,1.2277210354099395,88.452,237.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Ampicillin,76.0,5.0,7.0,25.0,24.0,0.02,33.55,349.412,200,0.449,0.794,0.38870974624140536,0.42,2.5,7.3,-42.7,1.35,31.3,0.005550340024247413,-0.9998422007010169,42.693261969933424,-2.2088090863131176,92.636,237.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Cephalexin,76.0,5.0,7.0,25.0,0.5,0.02,33.55,365.411,330,0.47400000000000003,0.638,0.39125306823277134,0.42,2.53,7.14,-13.79,0.65,31.3,0.004684728378853171,-0.9999193485754344,13.78888781685524,-3.4238920272801825,92.803,237.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Clofibric acid,76.0,5.0,7.0,25.0,0.5,0.02,33.55,214.648,330,0.35,0.62,0.31493819502272646,0.42,3.12,,-13.79,2.57,31.3,0.06257359900840509,-0.9998681917018621,13.788182363568678,-0.22685459426045274,93.473,237.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Clofibric acid,76.0,5.0,7.0,25.0,24.0,0.02,33.55,214.648,330,0.35,0.62,0.31493819502272646,0.42,3.12,,-13.79,2.57,31.3,0.06257359900840509,-0.9998681917018621,13.788182363568678,-0.22685459426045274,93.473,237.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Diclofenac,76.0,5.0,7.0,25.0,24.0,0.02,33.55,296.153,200,0.462,0.634,0.3476931977505725,0.42,4.15,,-42.7,4.51,31.3,0.029638739521189415,-0.9985894549032847,42.63976972437026,2.1899246783083397,93.473,237.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Gemfibrozil,76.0,5.0,7.0,25.0,24.0,0.02,33.55,250.337999999999,330,0.499,0.743,0.3884540064460517,0.42,4.5,,-13.79,4.39,31.3,0.005641438261370434,-0.9968476908167399,13.746529656362842,2.3493716807259686,93.808,237.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Gemfibrozil,76.0,5.0,7.0,25.0,0.5,0.02,33.55,250.337999999999,330,0.499,0.743,0.3884540064460517,0.42,4.5,,-13.79,4.39,31.3,0.005641438261370434,-0.9968476908167399,13.746529656362842,2.3493716807259686,94.142,237.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Diclofenac,76.0,5.0,7.0,25.0,0.5,0.02,33.55,296.153,330,0.462,0.634,0.3476931977505725,0.42,4.15,,-13.79,4.51,31.3,0.029638739521189415,-0.9985894549032847,13.770548583116295,2.1899246783083397,94.142,237.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Erythromycin,76.0,5.0,7.0,25.0,24.0,0.02,33.55,733.937,200,0.683,0.932,0.6797200230450683,0.42,,8.9,-42.7,3.06,31.3,-0.38239507012772583,0.9875672647455576,-42.16912220463531,0.8153601848775871,94.477,237.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Ciprofloxacin,76.0,5.0,7.0,25.0,0.5,0.02,33.55,331.347,330,0.502,0.748,0.36894243687167305,0.42,6.16,8.62,-13.79,0.28,31.3,0.014778201545369,0.7009062548873292,-9.665497254896268,-1.9668908973476305,94.644,237.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Cephalexin,76.0,5.0,7.0,25.0,24.0,0.02,33.55,365.411,200,0.47400000000000003,0.638,0.39125306823277134,0.42,2.53,7.14,-42.7,0.65,31.3,0.004684728378853171,-0.9999193485754344,42.69655618417105,-3.4238920272801825,94.812,237.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Ciprofloxacin,76.0,5.0,7.0,25.0,24.0,0.02,33.55,331.347,200,0.502,0.748,0.36894243687167305,0.42,6.16,8.62,-42.7,0.28,31.3,0.014778201545369,0.7009062548873292,-29.928697083688956,-1.9668908973476305,95.649,237.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Chloramphenicol,76.0,5.0,7.0,25.0,0.5,0.02,33.55,323.132,330,0.43499999999999994,0.747,0.35676096883845776,0.42,11.03,,-13.79,1.1,31.3,0.022671060443597,-9.331672125655432e-05,0.001286837586127884,1.1,95.983,237.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Chloramphenicol,76.0,5.0,7.0,25.0,24.0,0.02,33.55,323.132,200,0.43499999999999994,0.747,0.35676096883845776,0.42,11.03,,-42.7,1.1,31.3,0.022671060443597,-9.331672125655432e-05,0.00398462399765487,1.1,96.987,237.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Diltiazem,76.0,5.0,7.0,25.0,0.5,0.02,33.55,414.527,330,0.613,0.85,0.46854672713460255,0.42,,8.06,-13.79,2.7,31.3,-0.013360457570757111,0.9198816569709808,-12.685168049629825,1.2277210354099395,99.833,237.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Erythromycin,76.0,5.0,7.0,25.0,0.5,0.02,33.55,733.937,330,0.683,0.932,0.6797200230450683,0.42,,8.9,-13.79,3.06,31.3,-0.38239507012772583,0.9875672647455576,-13.618552580841238,0.8153601848775871,99.833,238.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,glucose,15.2,1.0,7.0,25.0,12.0,10.0,68.0,180.156,330,0.0,0.0,0.2515616313767203,0.42,12.45,,-13.79,-3.24,26.8,0.16083607723623505,-3.5481213031263073e-06,4.8928592770111774e-05,-3.24,65.5577,238.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,glucose,30.4,2.0,7.0,25.0,12.0,10.0,136.0,180.156,330,0.0,0.0,0.2515616313767203,0.42,12.45,,-13.79,-3.24,26.8,0.16083607723623505,-3.5481213031263073e-06,4.8928592770111774e-05,-3.24,77.8865,238.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,glucose,45.6,3.0,7.0,25.0,12.0,10.0,212.5,180.156,330,0.0,0.0,0.2515616313767203,0.42,12.45,,-13.79,-3.24,26.8,0.16083607723623505,-3.5481213031263073e-06,4.8928592770111774e-05,-3.24,79.2564,238.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,glucose,60.8,4.0,7.0,25.0,12.0,10.0,289.0,180.156,330,0.0,0.0,0.2515616313767203,0.42,12.45,,-13.79,-3.24,26.8,0.16083607723623505,-3.5481213031263073e-06,4.8928592770111774e-05,-3.24,83.7573,238.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Propanolol,76.0,5.0,7.0,25.0,24.0,0.02,33.55,294.802,330,0.466,0.741,0.4143107346896919,0.42,,9.53,-13.79,3.48,31.3,0.00018349058827140193,0.9970574747809099,-13.749422577228746,0.6761204636410381,70.711,238.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Sulpiride,76.0,5.0,7.0,25.0,0.5,0.02,33.55,341.433,330,0.5519999999999999,0.714,0.40194252744592934,0.42,,9.12,-13.79,0.57,31.3,0.0018484825115703788,0.992471335013991,-13.686179709842936,-1.5844763200003373,78.243,238.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Metoprolol,76.0,5.0,7.0,25.0,24.0,0.02,33.55,267.368999999999,330,0.43899999999999995,1.0070000000000001,0.4057420132561651,0.42,,9.56,-42.7,1.88,31.3,0.001152438696073531,0.9972533362368368,-42.58271745731293,-0.728501937152191,81.255,238.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Sulpiride,76.0,5.0,7.0,25.0,24.0,0.02,33.55,341.433,200,0.5519999999999999,0.714,0.40194252744592934,0.42,,9.12,-42.7,0.57,31.3,0.0018484825115703788,0.992471335013991,-42.37852600509742,-1.5844763200003373,82.092,238.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,glucose,76.0,5.0,7.0,25.0,12.0,10.0,335.5,180.156,330,0.0,0.0,0.2515616313767203,0.42,12.45,,-13.79,-3.24,26.8,0.16083607723623505,-3.5481213031263073e-06,4.8928592770111774e-05,-3.24,85.5186,238.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Naproxen,76.0,5.0,7.0,25.0,0.5,0.02,33.55,230.262999999999,330,0.392,0.73,0.33244899602012684,0.42,4.84,2.74,-13.79,3.18,31.3,0.043453391711359216,-0.9931284718841809,13.695241627282853,1.09862278971032,86.778,238.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Metoprolol,76.0,5.0,7.0,25.0,0.5,0.02,33.55,267.368999999999,330,0.43899999999999995,1.0070000000000001,0.4057420132561651,0.42,,9.56,-13.79,1.88,31.3,0.001152438696073531,0.9972533362368368,-13.752123506705978,-0.728501937152191,87.95,238.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Propanolol,76.0,5.0,7.0,25.0,0.5,0.02,33.55,294.802,330,0.466,0.741,0.4143107346896919,0.42,,9.53,-13.79,3.48,31.3,0.00018349058827140193,0.9970574747809099,-13.749422577228746,0.6761204636410381,89.121,238.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Sulfadiazine,76.0,5.0,7.0,25.0,0.5,0.02,33.55,250.283,330,0.453,0.612,0.3093115947296739,0.42,6.36,,-13.79,-0.09,31.3,0.06945534615242602,-0.8136122105055866,11.21971238287204,-0.09,90.46,238.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Sulfamethazine,76.0,5.0,7.0,25.0,0.5,0.02,33.55,278.337,330,0.49000000000000005,0.704,0.33697261889209035,0.42,2.65,7.65,-13.79,0.89,31.3,0.039079059034229424,-0.9995563875055626,13.783882583701708,0.89,90.962,238.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Nizatidine,76.0,5.0,7.0,25.0,0.5,0.02,33.55,331.467,330,0.497,0.93,0.41187957623591204,0.42,,7.31,-13.79,1.1,31.3,0.0003738167919975303,0.6712405808158316,-9.256407609450317,1.0178343158970802,90.962,238.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
NF270,NF,Nizatidine,76.0,5.0,7.0,25.0,24.0,0.02,33.55,331.467,200,0.497,0.93,0.41187957623591204,0.42,,7.31,-42.7,1.1,31.3,0.0003738167919975303,0.6712405808158316,-28.66197280083601,1.0178343158970802,90.962,238.0,Role of membrane and compound properties in affecting the rejection of pharmaceuticals by different RO/NF membranes
